Online_Grocery_Site,Product_Category,Product_Name,Weight,Unit,DayOfDeal,Date,Original_Price,Discounted_Price,Discount %
naturesbasket.co.in,Kitchen Aids & Accessories,Origami Toothpicks500 Units,1,Pc/Box,Saturday,25 Nov 2023,180.0,180.0,0.0
naturesbasket.co.in,Kitchen Aids & Accessories,Origami Sosoft Toilet Roll-Pack Of 10,1,Pc/Box,Saturday,25 Nov 2023,520.0,520.0,0.0
naturesbasket.co.in,Kitchen Aids & Accessories,Origami So Soft Tissue Box200 Pulls,1,Pc/Box,Saturday,25 Nov 2023,175.0,175.0,0.0
naturesbasket.co.in,Kitchen Aids & Accessories,Origami Paper Lam Plates 50S,1,Pc/Box,Saturday,25 Nov 2023,300.0,300.0,0.0
naturesbasket.co.in,Kitchen Aids & Accessories,ORIGAMI SOSOFT PARTY NAPKIN 32CM 20U,1,Pc/Box,Saturday,25 Nov 2023,95.0,95.0,0.0
naturesbasket.co.in,Kitchen Aids & Accessories,Tea Culture 50 Gram Metal Tea Tin,1,Pc/Box,Saturday,25 Nov 2023,150.0,150.0,0.0
naturesbasket.co.in,Kitchen Aids & Accessories,So Soft Wet Wipes 25 Pulls,1,Pc/Box,Saturday,25 Nov 2023,95.0,95.0,0.0
naturesbasket.co.in,Kitchen Aids & Accessories,Tea Culture 100 Gram Metal Tea Tin,1,Pc/Box,Saturday,25 Nov 2023,165.0,165.0,0.0
naturesbasket.co.in,Kitchen Aids & Accessories,TCW PLASTIC COFFEE RED POUROVER 4CUPS1PC,1,Pc/Box,Saturday,25 Nov 2023,780.0,780.0,0.0
naturesbasket.co.in,Kitchen Aids & Accessories,TCW POUROVER PAPER FILTER 40PC BROWN1PK,1,Pc/Box,Saturday,25 Nov 2023,440.0,440.0,0.0
